OBJECTID,HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,STATE_ID,CONTACT,COMPANY,CO_ADD,CO_CTY,CO_ST,CO_ZIP,CO_TEL,ALLOCAMT,N_UNITS,LI_UNITS,N_0BR,N_1BR,N_2BR,N_3BR,N_4BR,INC_CEIL,LOW_CEIL,CEILUNIT,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,MFF_RA,FMHA_514,FMHA_515,FMHA_538,HOME,HOME_AMT,TCAP,TCAP_AMT,CDBG,CDBG_AMT,FHA,HOPEVI,HPVI_AMT,TCEP,TCEP_AMT,RENTASSIST,TRGT_POP,TRGT_FAM,TRGT_ELD,TRGT_DIS,TRGT_HML,TRGT_OTHER,TRGT_SPC,TYPE,CREDIT,N_UNITSR,LI_UNITR,DDA,QCT,NONPROG,DATANOTE,METRO_TRACT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,CBSA,CBSA_NM,NECTA,NECTA_NM,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,x,y
35772,OHA19950210,NOUVELLE ESPOIRE ARCADE,4925 PAYNE AVE,CLEVELAND,OH,44103,OH-93-1007,,,,,,,,210000,39,39,0,19,20,0,0,,,,1995,1993,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,39,39,,2,,,1,39,Cuyahoga,35,108301,2,2002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,4925 Payne Ave,,Cleveland,OH,44103,2433,,44103,99,8,44103243399,H,,,,1,,,A,,90% Overall probable correctness,41.512642,-81.652438,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108301,390351083012,-9089507.8202,5088252.8504
35776,OHA19980171,PARK LANE APTS,13800 TER RD,EAST CLEVELAND,OH,44112,970088,,,,,,,,394333,254,254,48,122,60,24,0,,,,1998,1998,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,2,1,254,254,,2,,"PREVIOUSLY LISTED AS OHA1998516, OHA1997300.",1,39,Cuyahoga,35,151300,2,2000,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,S,,13800 Terrace Rd,,East Cleveland,OH,44112,4357,,44112,99,1,44112435799,H,,,,2,,,A,,80% Overall probable correctness,41.524787,-81.582275,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151300,390351513002,-9081697.3108,5090058.5193
35802,OHA19950250,RUDWICK APTS,17500 EUCLID AVE,CLEVELAND,OH,44112,OH-93-1005,,,,,,,,170200,90,90,0,48,42,0,0,,,,1995,1993,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,90,90,,2,,,1,39,Cuyahoga,35,126100,2,2003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,17500 Euclid Ave,,Cleveland,OH,44112,1253,,44112,99,9,44112125399,H,,,,1,,,A,,90% Overall probable correctness,41.55167,-81.557476,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035126100,390351261002,-9078936.6987,5094056.5797
35816,OHA19920045,CHN VIII,3689 E 103RD ST,CLEVELAND,OH,44105,OH-91-0612,,,,,,,,,143,143,,,,,,,,,1992,1991,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,143,143,,2,,"PREVIOUSLY LISTED AS OHA1991010, OHA1991020, OHA1991245. AKA CLEVELAND HOUSING NETWORK V III.",2,39,Cuyahoga,35,120500,2,2014,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3689 E 103rd St,,Cleveland,OH,44105,2449,,44105,89,0,44105244989,S,,,,1,,,A,,90% Overall probable correctness,41.458212,-81.613059,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035120500,390351205002,-9085124.17,5080164.5785
35819,OHA19940015,ASCENSION VILLAGE,14130 PURITAS AVE,CLEVELAND,OH,44135,921015,,,,,,,,233395,60,60,,,,,,,,,1994,1992,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,,2,,,1,39,Cuyahoga,35,124202,2,2003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,14130 Puritas Ave,,Cleveland,OH,44135,2870,,44135,99,8,44135287099,H,,,,1,,,A,,90% Overall probable correctness,41.43374,-81.793014,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035124202,390351242022,-9105156.6689,5076530.2632
35833,OHA19970180,NATIONAL TERMINAL APTS,1200 W NINTH ST,CLEVELAND,OH,44113,OH-96-0140,,,,,,,,309608,249,106,0,133,116,0,0,,,,1997,1996,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,2,1,249,106,,2,,,1,39,Cuyahoga,35,107101,1,1043,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,N,,1200 W 9th St,,Cleveland,OH,44113,1015,,44113,0,0,44113101500,S,,,,2,,,A,,80% Overall probable correctness,41.500217,-81.70189,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035107101,390351071011,-9095012.7916,5086405.9027
35836,OHA19970195,NORTHEASTERN NEIGHBORHOOD HOMES II,627 E 123RD ST,CLEVELAND,OH,44108,OH-95-0052,,,,,,,,480042,47,47,0,0,0,26,21,,,,1997,1995,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,3,47,47,,2,,,1,39,Cuyahoga,35,116800,4,4003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,627 E 123rd St,,Cleveland,OH,44108,2329,,44108,27,8,44108232927,S,,,,1,,,A,,90% Overall probable correctness,41.540216,-81.599616,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116800,390351168004,-9083627.702,5092352.9288
35865,OHA19970230,ROCKEFELLER WEST SCATTERED SITES,846 ANSEL RD,CLEVELAND,OH,44103,OH-95-0070,,,,,,,,529657,58,58,0,0,0,45,13,,,,1997,1995,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,2,58,58,,2,,,1,39,Cuyahoga,35,111202,2,2014,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,846 Ansel Rd,,Cleveland,OH,44103,2118,,44103,46,6,44103211846,S,,,,1,,,A,,90% Overall probable correctness,41.530685,-81.631767,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035111202,390351112022,-9087206.735,5090935.5321
35870,OHA19920095,GARY L GRASSO HOUSING #1,13618 BLENHEIM RD,CLEVELAND,OH,44110,OH-92-4074,,,,,,,,,2,2,,,,,,,,,1992,1992,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,2,1,,1,39,Cuyahoga,35,117300,2,2024,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,13618 Blenheim Rd,,Cleveland,OH,44110,3514,,44110,18,8,44110351418,S,,,,1,,,A,,90% Overall probable correctness,41.54856,-81.58781,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035117300,390351173002,-9082313.4641,5093593.9731
35871,OHA19920100,GARY L GRASSO HOUSING #2,461 E 114TH ST,CLEVELAND,OH,44108,OH-92-4075,,,,,,,,,2,2,,,,,,,,,1992,1992,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,2,1,,1,39,Cuyahoga,35,116300,2,2015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,461 E 114th St,,Cleveland,OH,44108,1464,,44108,61,1,44108146461,S,,,,1,,,A,,90% Overall probable correctness,41.544726,-81.605569,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116300,390351163002,-9084290.387,5093023.7035
35917,OHA19960030,BOARDWALK APTS,586 E 105TH ST,CLEVELAND,OH,44108,OH-94-4020,,,,,,,,345374,123,123,0,24,67,27,5,,,,1996,1994,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,123,123,,2,,,1,39,Cuyahoga,35,116100,1,1003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,586 E 105th St,,Cleveland,OH,44108,1377,,44108,99,7,44108137799,H,,,,1,,,A,,90% Overall probable correctness,41.541287,-81.615749,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116100,390351161001,-9085423.6194,5092512.215
35918,OHA19960035,BTRN #3,1775 EDDY RD,E CLEVELAND,OH,44112,OH-94-6134,,,,,,,,,4,4,0,0,0,4,0,,,,1996,1994,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,4,,2,1,,1,39,Cuyahoga,35,151500,1,1013,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,N,,1775 Eddy Rd,,E Cleveland,OH,44112,4209,,44112,75,1,44112420975,S,,,,1,,,A,,90% Overall probable correctness,41.526089,-81.587701,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151500,390351515001,-9082301.3303,5090252.1155
35919,OHA19960040,BUCKEYE HOMES I,9623 YEAKEL AVE,CLEVELAND,OH,44104,950040,,,,,,,,387461,38,38,0,0,1,17,20,2,,,1996,1998,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,3,38,38,,2,,,1,39,Cuyahoga,35,114501,1,1024,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9623 Yeakel Ave,,Cleveland,OH,44104,3433,,44104,23,9,44104343323,S,,,,1,,,A,,90% Overall probable correctness,41.485858,-81.618936,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114501,390351145011,-9085778.3946,5084271.9117
35943,OHA19960050,CHN XI,3461 E 73RD ST,CLEVELAND,OH,44127,OH-94-4087,,,,,,,,640870,143,143,0,10,46,59,28,,,,1996,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,143,143,,2,,,1,39,Cuyahoga,35,114900,1,1005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3461 E 73rd St,,Cleveland,OH,44127,2010,,44127,61,2,44127201061,S,,,,1,,,A,,90% Overall probable correctness,41.465711,-81.63696,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114900,390351149001,-9087784.8171,5081278.5228
35956,OHA19980010,ASHBURY HOMES DEVELOPMENT,540 E 105TH ST,CLEVELAND,OH,44108,97-0027,,,,,,,,323752,29,29,0,29,0,0,0,2,,,1998,1999,1,1,2,,,2,,1,300500,,,,,,,,,,4,1,0,1,0,0,0,,1,2,29,29,,2,,,1,39,Cuyahoga,35,116100,1,1002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,540 E 105th St,,Cleveland,OH,44108,4301,,44108,99,7,44108430199,H,,,,1,,,A,,90% Overall probable correctness,41.54242,-81.615749,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116100,390351161001,-9085423.6194,5092680.725
35966,OHA19940200,KENNEDY BUILDING REDEVELOPMENT,1403 W 65TH ST,CLEVELAND,OH,44102,932066,,,,,,,,49400,8,8,,,,,,,,,1994,1993,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,8,8,,2,,,1,39,Cuyahoga,35,103100,1,1017,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1403 W 65th St,,Cleveland,OH,44102,3158,,44102,99,4,44102315899,H,,,,1,,,A,,90% Overall probable correctness,41.483836,-81.730078,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035103100,390351031001,-9098150.6655,5083971.4462
35968,OHA19940210,LEE ORVILLE APTS,10722 LEE AVE,CLEVELAND,OH,44106,OH-92-4094,,,,,,,,51000,34,34,,,,,,,,,1994,1992,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,,2,,,1,39,Cuyahoga,35,118301,4,4003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10722 Lee Ave,,Cleveland,OH,44106,1225,,44106,99,7,44106122599,H,,,,1,,,A,,90% Overall probable correctness,41.518349,-81.612272,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118301,390351183014,-9085036.5615,5089101.3016
35973,OHA19960070,CRAWFORD-TILDEN APT BUILDING,1831 CRAWFORD RD,CLEVELAND,OH,44106,OH-94-4023,,,,,,,,198018,19,19,0,3,3,13,0,,,,1996,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,19,19,,2,,,1,39,Cuyahoga,35,118900,1,1024,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,N,,1831 Crawford Rd,,Cleveland,OH,44106,2029,,44106,31,8,44106202931,S,,,,1,,,A,,90% Overall probable correctness,41.507064,-81.628934,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118900,390351189001,-9086891.3669,5087423.6496
36002,OHA19940255,PARK PLACE APTS,1404 E BLVD,CLEVELAND,OH,44106,947159,,,,,,,,322907,122,122,0,14,42,12,54,,,,1994,1994,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,122,122,,2,,,1,39,Cuyahoga,35,118301,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1404 East Blvd,,Cleveland,OH,44106,4050,,44106,4,2,44106405004,S,,,,2,,,A,,80% Overall probable correctness,41.518284,-81.617004,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118301,390351183011,-9085563.3254,5089091.6377
36005,OHA19960105,GLENVILLE APTS,10322 ELK AVE,CLEVELAND,OH,44108,OH-94-4024,,,,,,,,142836,50,50,0,6,31,11,2,,,,1996,1994,2,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,50,50,,2,,,1,39,Cuyahoga,35,116100,1,1002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,Y,,10322 Elk Ave Apt 5,,Cleveland,OH,44108,4115,,44108,5,7,44108411505,H,5,Apt,,0,,,,,100% Overall probable correctness,41.543261,-81.616694,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116100,390351161001,-9085528.8163,5092805.8081
36010,OHA19960130,KENMORE GARDENS,1634 E 93RD ST,CLEVELAND,OH,44106,OH-94-5100,,,,,,,,212601,66,66,0,0,10,46,10,,,,1996,1994,2,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,66,66,,2,,,1,39,Cuyahoga,35,112600,2,2002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1634 E 93rd St,,Cleveland,OH,44106,1589,,44106,34,5,44106158934,S,,,,1,,,A,,90% Overall probable correctness,41.512069,-81.622049,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035112600,390351126002,-9086124.9322,5088167.6674
36011,OHA19960135,KENMORE VILLAGE,9010 KENMORE AVE,CLEVELAND,OH,44106,OH-94-5099,,,,,,,,114291,36,36,0,0,3,28,5,,,,1996,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,36,36,,2,,,1,39,Cuyahoga,35,112600,1,1005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9010 Kenmore Ave,,Cleveland,OH,44106,4534,,44106,99,1,44106453499,H,,,,1,,,A,,90% Overall probable correctness,41.513694,-81.624878,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035112600,390351126001,-9086439.855,5088409.244
36014,OHA19980060,CLEVELAND HOUSING NETWORK XIV,13510 COATH AVE,CLEVELAND,OH,44120,OH-97-0045,,,,,,,,994290,144,144,0,0,35,72,37,,,,1998,1997,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,3,144,144,,2,,,1,39,Cuyahoga,35,121200,1,1005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,13510 Coath Ave,,Cleveland,OH,44120,4630,,44120,10,5,44120463010,S,,,,1,,,A,,90% Overall probable correctness,41.455091,-81.588308,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035121200,390351212001,-9082368.9012,5079701.0052
36028,OHA19940280,SHAKER BOULEVARD GARDENS,10708 SHAKER BLVD,CLEVELAND,OH,44104,932067,,,,,,,,148500,73,73,,,,,,,,,1994,1993,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,,2,,,1,39,Cuyahoga,35,119300,3,3010,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10708 Shaker Blvd,,Cleveland,OH,44104,3783,,44104,99,8,44104378399,H,,,,1,,,A,,90% Overall probable correctness,41.483454,-81.610694,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119300,390351193003,-9084860.8994,5083914.6827
36030,OHA19940290,SKIBO HOMES,6901 DETROIT AVE,CLEVELAND,OH,44102,924092,,,,,,,,148000,49,49,,,,,,,,,1994,1992,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,49,49,,2,,,1,39,Cuyahoga,35,101200,1,1016,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,6901 Detroit Ave,,Cleveland,OH,44102,3055,,44102,99,8,44102305599,H,,,,1,,,A,,90% Overall probable correctness,41.483377,-81.732176,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101200,390351012001,-9098384.2137,5083903.2409
36055,OHA19940310,SUMMERWOOD COMMONS,19530 EUCLID AVE,EUCLID,OH,44117,931051,,,,,,,,396990,167,167,,,,,,,,,1994,1993,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,167,167,,2,,AKA EUCLID HILLS APTS.,1,39,Cuyahoga,35,152702,2,2009,Cuyahoga,35,25704,Euclid,25704,Euclid city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1626,S,,19530 Euclid Ave,,Euclid,OH,44117,1486,,44117,99,6,44117148699,H,,,,1,,,A,,90% Overall probable correctness,41.561519,-81.543634,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3925704,39035152702,390351527022,-9077395.8143,5095521.7466
36058,OHA19940325,UNION MILES HOMES,9250 MILES PARK AVE,CLEVELAND,OH,44105,OH-93-3076,,,,,,,,392083,50,50,,,,,,,,,1994,1993,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,2,,,1,39,Cuyahoga,35,127501,1,1056,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9250 Miles Park Ave,,Cleveland,OH,44105,5166,,44105,99,0,44105516699,H,,,,1,,,A,,90% Overall probable correctness,41.446509,-81.621753,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035127501,390351275011,-9086091.9816,5078426.4052
36061,OHA19960175,PAGE-WYMORE APTS,1739 WYMORE AVE,EAST CLEVELAND,OH,44112,OH-94-5097,,,,,,,,235478,99,99,0,18,58,22,1,,,,1996,1994,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,99,99,,2,,,1,39,Cuyahoga,35,151400,1,1007,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,N,,1739 Wymore Ave,,East Cleveland,OH,44112,3320,,44112,39,8,44112332039,S,,,,1,,,A,,90% Overall probable correctness,41.532865,-81.580179,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151400,390351514001,-9081463.9851,5091259.711
36069,OHA19980135,KINSMAN KARE,13016 KINSMAN RD,CLEVELAND,OH,44120,OH-95-0076,,,,,,,,110000,18,18,18,0,0,0,0,,,,1998,1995,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,18,18,,2,,,1,39,Cuyahoga,35,120701,1,1003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,N,,13016 Kinsman Rd,,Cleveland,OH,44120,4402,,44120,16,2,44120440216,S,,,,1,,,A,,90% Overall probable correctness,41.465496,-81.591562,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035120701,390351207011,-9082731.1349,5081246.5837
36072,OHA19980152,MOUNT PLEASANT HOMES III,10813 ELIOT AVE,CLEVELAND,OH,44104,970009,,,,,,,,373836,39,39,0,0,4,31,4,2,,,1998,1999,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,3,3,39,39,,2,,"PREVIOUSLY LISTED AS OHA1998519, OHA1999150.",1,39,Cuyahoga,35,120500,1,1007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10813 Eliot Ave,,Cleveland,OH,44104,5633,,44104,13,6,44104563313,S,,,,1,,,A,,90% Overall probable correctness,41.467043,-81.609619,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035120500,390351205001,-9084741.2309,5081476.3992
36074,OHA19980160,NOTRE DAME ELDERLY HOUSING,1325 ANSEL RD,CLEVELAND,OH,44106,960017,,,,,,,,234790,39,32,0,28,0,8,0,2,,,1998,1999,1,1,2,,,2,,1,210000,,,,,,,,,,1,1,0,1,0,0,0,,2,2,39,32,,2,,,1,39,Cuyahoga,35,118602,1,1000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1325 Ansel Rd,,Cleveland,OH,44106,1079,,44106,99,0,44106107999,H,,,,1,,,A,,90% Overall probable correctness,41.520447,-81.62141,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118602,390351186021,-9086053.799,5089413.2269
36084,OHA19940345,WEST ONE,3209 ARCHWOOD AVE,CLEVELAND,OH,44109,OH-92-3056,,,,,,,,217070,60,60,,,,,,,,,1994,1992,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,,2,,,1,39,Cuyahoga,35,105500,1,1012,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3209 Archwood Ave,,Cleveland,OH,44109,2584,,44109,99,5,44109258499,H,,,,1,,,A,,90% Overall probable correctness,41.452516,-81.704477,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035105500,390351055001,-9095300.7752,5079318.5481
36088,OHA19950005,1895 BELMORE BUILDING,1895 BELMORE RD,EAST CLEVELAND,OH,44112,OH-94-6131,,,,,,,,,7,7,0,0,1,6,0,,,,1995,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,7,7,,2,1,,1,39,Cuyahoga,35,151500,1,1003,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,Y,,1895 Belmore Rd Apt 5,,East Cleveland,OH,44112,5110,,44112,5,6,44112511005,H,5,Apt,,0,,,,,100% Overall probable correctness,41.525637,-81.582164,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151500,390351515001,-9081684.9543,5090184.9065
